user_id,age,gender,device_model,operating_system,youtube_mins_daily,social_media_mins_daily,gaming_mins_daily,productivity_mins_daily,streaming_mins_daily,total_app_usage_mins,screen_on_hours,battery_drain_mah,data_usage_mb,num_apps_installed,peak_usage_hour,night_usage_pct,app_switches_per_hour,avg_session_duration_mins,num_sessions_daily,user_profile,age_group
509,45,Female,Xiaomi 13,Android,244.3,20.9,16.9,4.3,103.6,390.1,7.11,1258,4714,68,21,0.254,7.4,14.0,27,content_consumer,36-45
510,58,Female,Google Pixel 8,Android,4.3,110.1,10.7,44.0,24.3,193.5,4.29,886,945,65,18,0.186,10.0,15.9,12,social_butterfly,45+
511,25,Female,Samsung Galaxy S23,Android,173.1,98.1,53.8,22.8,31.9,379.8,7.66,1433,3085,49,21,0.292,9.2,24.3,15,content_consumer,18-25
512,58,Male,Google Pixel 8,Android,46.7,77.5,58.0,94.2,60.1,336.4,7.05,1176,1944,63,20,0.101,13.5,29.0,11,mixed_user,45+
513,16,Female,iPhone 13,iOS,96.7,42.9,297.3,22.1,42.3,501.3,9.59,1469,2698,97,21,0.27,2.6,67.5,7,gamer,<18
514,39,Female,OnePlus 11,Android,66.7,262.5,9.2,51.5,66.2,456.0,8.59,1500,2799,60,13,0.19,7.8,15.8,28,social_butterfly,36-45
515,41,Female,Samsung Galaxy S23,Android,29.8,48.1,77.3,44.1,51.0,250.4,5.18,914,1535,58,10,0.166,9.0,18.7,13,mixed_user,36-45
516,17,Female,Motorola Edge 40,Android,23.6,173.2,49.5,56.2,41.3,343.8,7.05,1298,1745,75,13,0.268,8.3,13.6,25,social_butterfly,<18
517,17,Female,iPhone 13,iOS,49.7,229.8,56.1,29.7,81.8,447.1,8.09,1397,2742,43,13,0.199,10.0,10.5,42,social_butterfly,<18
518,55,Female,Google Pixel 8,Android,42.7,53.4,105.8,6.2,70.4,278.5,6.03,1189,2120,66,21,0.448,2.7,84.3,3,gamer,45+
519,59,Female,Realme 11 Pro,Android,61.7,123.6,4.0,19.9,45.2,254.4,5.05,1064,1866,48,21,0.169,12.0,16.3,15,social_butterfly,45+
520,28,Male,Xiaomi Redmi Note 12,Android,72.0,22.7,71.7,45.5,81.3,293.3,6.09,967,2450,66,16,0.267,13.0,11.5,25,mixed_user,26-35
521,62,Female,Xiaomi 13,Android,149.8,54.5,40.7,26.1,122.6,393.8,7.47,1480,4052,66,9,0.111,9.3,11.4,34,content_consumer,45+
522,28,Male,Motorola Edge 40,Android,33.0,155.1,0.0,92.4,27.7,308.1,6.01,1128,1431,63,16,0.253,9.3,35.2,8,mixed_user,26-35
523,43,Male,Xiaomi 13,Android,94.6,45.2,1.9,22.4,40.9,204.9,4.59,791,2027,41,8,0.112,8.6,37.7,5,content_consumer,36-45
524,44,Male,Google Pixel 8,Android,60.9,59.4,206.1,27.4,42.4,396.2,7.93,1269,2106,66,22,0.321,4.8,39.9,9,gamer,36-45
525,60,Male,Xiaomi Redmi Note 12,Android,115.4,34.0,14.5,0.0,51.3,215.2,4.41,852,2466,49,11,0.278,9.6,20.3,10,content_consumer,45+
526,33,Male,Google Pixel 8,Android,53.6,0.0,0.0,223.9,10.2,287.8,6.02,1126,1091,34,15,0.101,6.4,37.5,7,productivity_focused,26-35
527,28,Male,Xiaomi Redmi Note 12,Android,62.9,51.2,98.6,107.6,42.0,362.2,6.62,1256,1845,75,21,0.137,10.4,15.4,23,mixed_user,26-35
528,17,Female,OnePlus 11,Android,46.2,104.8,4.0,181.8,30.6,367.4,7.57,1281,1557,41,16,0.111,5.5,30.9,11,productivity_focused,<18
529,23,Male,Samsung Galaxy A54,Android,25.6,79.8,247.8,6.9,65.9,425.9,8.43,1371,2192,86,21,0.265,5.9,39.3,10,gamer,18-25
530,23,Male,OnePlus 11,Android,58.2,391.7,15.1,5.0,49.3,519.3,9.5,1623,2762,62,19,0.194,10.8,6.5,80,social_butterfly,18-25
531,39,Female,Samsung Galaxy S23,Android,57.8,61.3,29.3,182.3,42.8,373.5,6.8,1401,1793,55,14,0.103,10.8,22.1,16,productivity_focused,36-45
532,14,Male,Google Pixel 8,Android,258.1,36.5,74.1,8.2,109.6,486.5,8.86,1459,5073,42,10,0.144,11.6,34.1,14,content_consumer,<18
533,16,Male,Realme 11 Pro,Android,238.0,135.3,48.8,11.2,30.4,463.8,8.6,1591,3897,43,17,0.113,5.3,29.6,15,content_consumer,<18
534,62,Male,iPhone 15,iOS,11.9,15.9,3.8,174.9,42.1,248.5,5.05,908,991,59,11,0.147,11.5,22.7,10,productivity_focused,45+
535,63,Male,Xiaomi 13,Android,19.7,190.2,27.5,0.0,12.9,250.3,5.37,1106,1107,44,13,0.233,8.1,5.3,47,social_butterfly,45+
536,29,Female,Samsung Galaxy S22,Android,49.1,40.4,176.4,12.1,14.9,292.9,6.22,980,1380,82,20,0.368,2.9,61.2,4,gamer,26-35
537,54,Female,Xiaomi 13,Android,28.1,1.3,151.2,24.0,21.8,226.4,4.33,920,1135,68,23,0.294,4.6,55.5,4,gamer,45+
538,14,Female,Xiaomi 13,Android,66.5,260.9,17.5,32.0,0.0,376.9,6.81,1280,1743,65,12,0.283,6.8,5.2,73,social_butterfly,<18
539,47,Male,Xiaomi Redmi Note 12,Android,50.5,128.3,33.5,0.0,59.0,271.2,5.55,1151,2067,50,12,0.14,11.8,19.1,14,social_butterfly,45+
540,36,Female,iPhone 13,iOS,40.6,86.7,49.9,35.7,32.7,245.5,5.07,1002,1524,75,12,0.103,8.9,25.6,9,mixed_user,36-45
541,20,Male,Xiaomi Redmi Note 12,Android,24.4,31.8,10.4,262.6,35.6,364.8,7.18,1121,1251,35,11,0.052,9.8,18.0,20,productivity_focused,18-25
542,26,Male,Samsung Galaxy S23,Android,46.2,19.8,7.0,258.8,24.3,356.0,6.66,1282,1311,45,14,0.075,5.0,31.8,11,productivity_focused,26-35
543,27,Female,Samsung Galaxy S22,Android,41.5,10.4,15.5,147.0,9.7,224.2,4.66,880,922,57,11,0.103,7.6,21.8,10,productivity_focused,26-35
544,57,Male,Samsung Galaxy A54,Android,13.9,28.3,2.1,166.2,26.3,236.8,4.45,938,890,42,9,0.075,11.1,38.0,6,productivity_focused,45+
545,47,Female,Realme 11 Pro,Android,20.5,161.0,21.5,13.8,75.5,292.3,6.11,1129,1965,75,13,0.219,5.6,9.4,31,social_butterfly,45+
546,19,Female,iPhone 15,iOS,104.3,0.0,49.3,110.5,13.0,277.1,5.87,1065,1710,57,21,0.195,10.6,10.4,26,mixed_user,18-25
547,40,Male,Realme 11 Pro,Android,65.5,154.4,30.1,35.9,24.1,310.1,6.08,1169,1884,67,12,0.117,5.4,13.6,22,social_butterfly,36-45
548,50,Female,iPhone 14,iOS,57.5,1.2,36.8,53.9,21.9,171.2,3.72,629,1236,78,23,0.287,9.4,37.3,4,mixed_user,45+
549,40,Male,Samsung Galaxy A54,Android,217.6,109.9,19.2,8.9,0.0,355.7,7.21,1198,3173,77,15,0.211,5.4,30.2,11,content_consumer,36-45
550,64,Male,Realme 11 Pro,Android,46.0,16.9,48.6,87.1,78.0,276.5,5.9,1114,2025,52,20,0.244,11.3,22.3,12,mixed_user,45+
551,44,Male,iPhone SE,iOS,92.5,65.5,67.6,36.1,76.1,337.9,6.25,1207,2654,71,8,0.173,11.7,29.1,11,mixed_user,36-45
552,28,Male,Xiaomi Redmi Note 12,Android,43.1,189.0,20.2,28.6,15.4,296.3,6.12,1139,1463,63,20,0.235,6.8,10.0,29,social_butterfly,26-35
553,40,Male,Motorola Edge 40,Android,63.6,206.0,0.0,38.9,33.3,341.8,6.52,1231,2036,58,13,0.251,8.4,13.2,25,social_butterfly,36-45
554,40,Female,OnePlus 11,Android,101.8,10.1,265.9,4.5,12.2,394.4,7.64,1241,2090,56,22,0.441,5.3,87.0,4,gamer,36-45
555,16,Female,Samsung Galaxy S23,Android,20.6,95.3,14.6,205.8,23.3,359.7,7.17,1244,1200,39,16,0.058,10.8,14.4,24,productivity_focused,<18
556,49,Male,iPhone SE,iOS,0.0,40.0,13.0,200.5,22.4,276.0,5.47,1168,682,46,14,0.126,8.5,10.4,26,productivity_focused,45+
557,50,Male,iPhone SE,iOS,129.9,50.8,18.7,20.5,113.5,333.4,6.26,1301,3610,41,23,0.101,7.4,36.8,9,content_consumer,45+
558,42,Female,iPhone SE,iOS,4.1,211.3,25.1,18.7,96.8,356.0,6.55,1355,2349,55,20,0.1,8.3,12.7,28,social_butterfly,36-45
559,57,Male,Samsung Galaxy S22,Android,198.9,47.9,24.8,5.9,73.0,350.5,6.59,1373,3757,58,11,0.25,5.6,20.1,17,content_consumer,45+
560,51,Male,iPhone 14,iOS,202.6,28.0,19.8,20.9,103.0,374.3,7.29,1140,4252,53,22,0.244,5.4,13.2,28,content_consumer,45+
561,51,Male,Xiaomi Redmi Note 12,Android,35.4,19.2,4.2,236.6,49.0,344.4,6.48,1183,1425,42,9,0.103,8.4,20.2,17,productivity_focused,45+
562,47,Male,iPhone 15,iOS,55.5,18.9,132.1,5.9,49.5,261.8,5.04,857,1930,89,21,0.399,4.7,68.6,3,gamer,45+
563,59,Female,iPhone 14,iOS,176.8,41.5,43.9,33.6,61.7,357.5,6.5,1259,3330,70,11,0.225,8.3,37.7,9,content_consumer,45+
564,41,Male,Google Pixel 8,Android,100.2,207.1,27.2,3.6,38.0,376.1,7.25,1270,2519,55,19,0.198,8.2,17.2,21,social_butterfly,36-45
565,31,Male,iPhone 13,iOS,6.6,41.7,0.0,60.2,20.7,129.3,3.17,651,689,46,13,0.185,13.1,30.4,4,mixed_user,26-35
566,56,Male,Xiaomi Redmi Note 12,Android,43.3,22.5,204.3,14.6,42.8,327.4,6.14,1156,1805,97,20,0.31,5.9,70.0,4,gamer,45+
567,62,Female,iPhone 14,iOS,22.2,108.7,8.0,20.5,55.3,214.6,4.24,1005,1632,47,20,0.226,11.8,15.5,13,social_butterfly,45+
568,32,Female,OnePlus 11,Android,41.2,46.8,196.7,33.1,62.0,379.8,7.62,1326,2121,86,20,0.333,3.8,88.1,4,gamer,26-35
569,30,Male,Samsung Galaxy A54,Android,182.8,6.6,54.7,6.6,46.2,297.0,6.2,1018,3075,60,18,0.297,7.8,38.1,7,content_consumer,26-35
570,42,Male,iPhone 14,iOS,181.8,94.6,53.3,26.5,96.7,452.8,8.87,1467,4142,51,10,0.291,8.0,39.4,11,content_consumer,36-45
571,39,Male,Samsung Galaxy S22,Android,145.6,63.2,55.5,26.6,155.1,445.9,8.6,1515,4445,69,8,0.122,9.6,36.5,12,content_consumer,36-45
572,14,Female,Google Pixel 8,Android,66.7,59.5,446.4,10.3,30.5,613.5,11.46,1947,2385,51,22,0.414,2.2,30.3,20,gamer,<18
573,56,Female,Samsung Galaxy S23,Android,22.4,21.5,0.0,311.5,35.9,391.4,7.21,1238,1114,35,16,0.13,7.9,17.0,23,productivity_focused,45+
574,33,Male,Motorola Edge 40,Android,30.6,0.6,325.6,12.5,47.3,416.6,7.59,1499,1804,72,20,0.3,4.3,38.5,10,gamer,26-35
575,61,Male,Google Pixel 8,Android,32.1,24.2,0.0,329.6,51.2,437.1,7.89,1405,1455,51,9,0.094,9.4,36.4,12,productivity_focused,45+
576,51,Female,Samsung Galaxy S23,Android,66.7,14.5,15.8,0.0,34.6,131.7,3.03,680,1515,45,23,0.221,15.0,24.8,5,mixed_user,45+
577,41,Male,Samsung Galaxy A54,Android,204.5,87.5,0.0,7.7,72.7,372.4,7.28,1294,3868,60,14,0.277,10.2,25.2,14,content_consumer,36-45
578,36,Female,Realme 11 Pro,Android,13.8,5.0,26.2,120.7,49.7,215.4,4.91,907,1230,44,14,0.109,5.5,18.9,11,productivity_focused,36-45
579,57,Female,Samsung Galaxy S22,Android,119.5,25.5,2.5,23.8,176.7,348.0,6.63,1321,4250,43,16,0.159,5.6,29.3,11,content_consumer,45+
580,46,Female,iPhone 14,iOS,18.7,15.8,239.8,3.8,43.7,321.8,6.69,1084,1496,57,21,0.402,4.5,86.7,3,gamer,45+
581,34,Female,Xiaomi 13,Android,81.9,51.9,27.0,19.4,118.7,298.8,6.01,1055,3151,79,16,0.103,8.7,27.2,11,content_consumer,26-35
582,31,Male,Samsung Galaxy S22,Android,188.9,105.6,57.1,64.5,0.0,416.2,8.4,1255,2907,44,16,0.15,8.1,38.1,10,mixed_user,26-35
583,38,Male,Realme 11 Pro,Android,107.3,58.7,246.5,0.0,42.5,455.1,8.69,1433,2764,90,21,0.257,3.7,57.2,7,gamer,36-45
584,28,Male,Google Pixel 8,Android,109.4,59.0,197.4,20.2,24.0,409.9,8.11,1292,2445,77,20,0.349,4.4,89.5,4,gamer,26-35
585,33,Male,iPhone SE,iOS,207.5,104.0,32.6,11.1,16.4,371.7,6.78,1149,3195,50,16,0.218,7.2,19.6,18,content_consumer,26-35
586,33,Female,Samsung Galaxy S22,Android,14.3,18.5,5.1,79.5,5.1,122.5,3.12,719,407,56,11,0.115,9.0,20.0,6,productivity_focused,26-35
587,43,Male,Xiaomi Redmi Note 12,Android,227.3,73.8,44.9,18.3,160.5,524.8,10.09,1782,5523,67,13,0.138,10.8,22.3,23,content_consumer,36-45
588,21,Male,iPhone 13,iOS,146.7,85.8,169.4,48.1,27.6,477.6,8.69,1516,2883,76,22,0.128,14.0,31.0,15,mixed_user,18-25
589,64,Female,iPhone 15,iOS,44.0,16.5,106.9,3.3,45.6,216.2,5.07,966,1547,96,21,0.4,3.4,53.4,4,gamer,45+
590,36,Male,iPhone 14,iOS,82.6,34.3,239.9,16.8,21.7,395.3,7.11,1345,2040,61,22,0.381,5.0,43.2,9,gamer,36-45
591,64,Female,Realme 11 Pro,Android,59.0,127.9,8.7,47.9,63.1,306.7,6.09,1221,2279,51,13,0.143,9.8,19.1,16,social_butterfly,45+
592,59,Female,Samsung Galaxy S23,Android,53.1,114.6,40.0,70.9,15.5,294.1,5.68,1068,1467,53,20,0.213,9.0,10.1,29,mixed_user,45+
593,21,Male,iPhone 14,iOS,4.5,243.1,26.2,33.5,58.1,365.3,7.03,1117,1827,64,19,0.213,6.0,18.9,19,social_butterfly,18-25
594,46,Male,iPhone 14,iOS,92.0,59.1,8.0,23.2,83.1,265.5,5.73,903,2609,64,19,0.106,5.3,17.9,14,content_consumer,45+
595,17,Female,Realme 11 Pro,Android,326.6,42.7,46.0,9.7,134.6,559.6,9.96,1772,6268,75,16,0.295,11.6,19.9,28,content_consumer,<18
596,32,Female,Samsung Galaxy A54,Android,130.9,34.1,61.8,8.7,3.5,239.0,4.66,980,1958,62,11,0.211,6.5,33.3,7,content_consumer,26-35
597,63,Male,Samsung Galaxy S23,Android,75.0,1.8,179.2,8.9,51.9,316.7,6.04,1185,2123,66,21,0.371,5.0,50.3,6,gamer,45+
598,52,Female,Google Pixel 8,Android,2.7,12.6,0.9,138.2,29.8,184.1,4.52,790,668,34,10,0.11,6.5,10.2,18,productivity_focused,45+
599,28,Male,OnePlus 11,Android,37.2,54.0,22.1,0.0,13.2,126.5,3.28,619,1018,49,13,0.144,7.4,17.3,7,social_butterfly,26-35
600,54,Male,iPhone 13,iOS,67.1,5.4,6.2,15.1,98.5,192.3,4.06,878,2377,78,13,0.205,6.2,19.0,10,content_consumer,45+
601,64,Female,Motorola Edge 40,Android,32.0,33.6,193.4,23.4,78.2,360.7,7.21,1224,2123,67,23,0.394,5.3,69.3,5,gamer,45+
602,53,Female,iPhone 15,iOS,45.9,29.4,225.8,10.6,40.6,352.4,6.74,1251,1815,96,20,0.36,5.1,32.3,10,gamer,45+
603,44,Female,OnePlus 11,Android,27.5,180.4,29.0,51.7,40.0,328.6,6.35,1174,1689,71,20,0.121,7.9,11.9,27,social_butterfly,36-45
604,29,Male,Samsung Galaxy S23,Android,139.6,45.0,40.4,28.6,43.6,297.2,6.3,1027,2745,46,9,0.113,7.1,23.5,12,content_consumer,26-35
605,18,Female,iPhone 14,iOS,73.2,25.8,119.0,27.5,62.9,308.5,6.4,998,2326,94,23,0.307,3.4,66.7,4,gamer,<18
606,61,Male,Xiaomi Redmi Note 12,Android,69.6,54.5,35.9,41.6,97.5,299.2,5.98,994,2631,76,11,0.182,8.0,34.2,8,content_consumer,45+
607,30,Female,Samsung Galaxy A54,Android,27.4,202.9,28.4,16.7,51.9,327.3,6.63,1295,1951,74,19,0.196,6.6,8.8,37,social_butterfly,26-35
608,15,Male,iPhone 14,iOS,231.2,64.1,77.1,20.7,82.3,475.5,9.09,1636,4468,42,18,0.293,11.3,39.5,12,content_consumer,<18
609,40,Female,Samsung Galaxy A54,Android,37.1,142.3,32.3,49.9,76.5,338.1,7.03,1242,2188,77,18,0.278,7.7,19.2,17,social_butterfly,36-45
610,36,Female,Xiaomi Redmi Note 12,Android,29.3,182.7,35.9,9.5,61.2,318.5,6.57,1035,2029,43,20,0.276,6.8,17.0,18,social_butterfly,36-45
611,20,Female,Xiaomi 13,Android,319.1,75.7,55.2,16.9,47.7,514.7,9.64,1650,4962,70,10,0.284,11.1,30.3,16,content_consumer,18-25
612,55,Male,iPhone 15,iOS,70.2,58.1,44.1,84.3,44.2,300.8,6.44,1162,1865,62,11,0.139,14.3,24.5,12,mixed_user,45+
613,14,Female,Motorola Edge 40,Android,42.9,49.6,303.2,33.8,25.8,455.2,8.18,1570,1810,93,21,0.372,4.8,85.5,5,gamer,<18
614,46,Male,Samsung Galaxy A54,Android,18.8,23.1,0.0,149.9,32.4,224.2,5.0,1056,957,45,15,0.063,9.2,38.1,5,productivity_focused,45+
615,36,Male,iPhone 13,iOS,129.1,32.3,6.3,29.7,80.5,277.7,5.35,907,2975,41,8,0.154,8.7,22.2,12,content_consumer,36-45
616,42,Male,Xiaomi Redmi Note 12,Android,32.5,216.0,0.0,9.3,0.0,257.8,5.27,1082,1098,46,18,0.212,7.3,12.1,21,social_butterfly,36-45
617,64,Female,Xiaomi Redmi Note 12,Android,29.2,125.6,36.0,6.3,0.0,197.1,4.65,973,994,71,18,0.187,5.8,19.3,10,social_butterfly,45+
618,33,Female,Google Pixel 8,Android,85.5,182.8,42.1,53.1,35.7,399.3,7.93,1332,2309,59,18,0.165,9.6,10.5,38,social_butterfly,26-35
619,18,Female,OnePlus 11,Android,56.7,27.0,0.0,158.8,25.9,268.5,5.34,1098,1286,40,10,0.074,11.7,12.2,22,productivity_focused,<18
620,58,Female,Samsung Galaxy S23,Android,36.2,14.9,224.2,7.8,51.7,334.8,6.29,1100,1807,73,23,0.375,4.2,65.6,5,gamer,45+
621,23,Female,Google Pixel 8,Android,49.8,265.3,41.9,35.3,49.5,441.9,8.54,1528,2412,48,18,0.118,7.5,5.9,74,social_butterfly,18-25
622,40,Male,iPhone 14,iOS,100.3,27.8,306.1,22.1,49.4,505.7,9.15,1466,2767,95,20,0.414,3.0,37.2,13,gamer,36-45
623,24,Female,Samsung Galaxy S22,Android,75.4,103.0,55.3,88.4,111.1,433.2,8.15,1491,3124,45,22,0.157,10.1,35.3,12,mixed_user,18-25
624,35,Male,Google Pixel 8,Android,134.7,74.1,55.4,24.2,56.1,344.6,6.43,1262,2856,57,22,0.192,8.5,27.6,12,content_consumer,26-35
625,40,Male,OnePlus 11,Android,41.4,277.1,5.6,2.3,44.4,370.8,7.4,1236,2180,40,20,0.216,7.8,5.5,67,social_butterfly,36-45
626,31,Female,Samsung Galaxy S22,Android,110.3,133.7,44.0,75.8,76.1,439.9,8.04,1389,3083,66,13,0.276,12.2,34.5,12,mixed_user,26-35
627,58,Male,OnePlus 11,Android,30.1,29.0,0.0,210.2,27.1,296.5,5.49,1107,1120,31,14,0.121,5.3,10.3,28,productivity_focused,45+
628,61,Male,OnePlus 11,Android,30.4,0.0,117.2,23.6,89.9,261.1,5.13,885,2085,72,20,0.441,3.9,87.1,2,gamer,45+
629,30,Female,Xiaomi 13,Android,40.5,88.1,103.6,87.4,82.6,402.3,7.35,1247,2423,40,8,0.267,13.1,14.9,26,mixed_user,26-35
630,20,Male,iPhone 14,iOS,132.7,101.4,363.4,33.1,52.5,683.1,12.69,1960,3606,58,22,0.44,3.6,30.3,22,gamer,18-25
631,63,Female,OnePlus 11,Android,28.8,137.9,23.9,15.2,0.0,205.8,4.07,755,905,65,13,0.216,6.3,18.2,11,social_butterfly,45+
632,30,Male,iPhone 13,iOS,37.6,65.5,5.6,260.1,38.4,407.0,7.57,1220,1439,31,15,0.054,9.6,28.4,14,productivity_focused,26-35
633,64,Male,OnePlus 11,Android,8.2,37.4,14.0,173.3,24.0,256.9,5.62,1016,810,36,11,0.134,7.8,13.6,18,productivity_focused,45+
634,36,Female,Samsung Galaxy S23,Android,55.8,169.5,28.9,45.4,83.8,383.4,7.49,1407,2620,45,19,0.206,5.7,15.1,25,social_butterfly,36-45
635,49,Male,Samsung Galaxy A54,Android,169.6,30.0,32.8,24.4,16.6,273.4,5.96,1016,2574,78,23,0.159,10.8,36.9,7,content_consumer,45+
636,15,Male,Samsung Galaxy A54,Android,32.3,224.5,47.4,33.6,0.0,337.8,6.56,1305,1258,52,21,0.12,5.6,14.4,23,social_butterfly,<18
637,43,Male,iPhone 13,iOS,55.0,160.6,31.8,22.7,17.6,287.7,5.9,1035,1614,75,19,0.163,9.0,7.5,38,social_butterfly,36-45
638,64,Male,Xiaomi 13,Android,41.5,162.6,18.6,49.0,67.9,339.6,7.13,1082,2185,72,20,0.257,9.9,20.0,17,social_butterfly,45+
639,27,Male,Xiaomi 13,Android,75.4,207.8,6.1,5.4,42.7,337.3,6.98,1284,2353,78,18,0.179,11.6,11.0,30,social_butterfly,26-35
640,28,Male,Google Pixel 8,Android,20.0,37.4,2.7,157.9,29.4,247.4,5.46,1053,979,37,9,0.07,6.6,20.6,12,productivity_focused,26-35
641,51,Female,Samsung Galaxy S23,Android,32.7,31.8,8.3,168.6,0.0,241.4,4.95,857,747,36,15,0.145,10.7,30.4,7,productivity_focused,45+
642,27,Male,Motorola Edge 40,Android,28.1,36.9,91.9,3.7,12.4,173.0,3.72,711,870,92,20,0.424,4.0,36.0,4,gamer,26-35
643,43,Male,Samsung Galaxy S22,Android,25.0,25.4,4.8,200.8,34.9,291.0,6.03,1142,1155,36,16,0.1,9.6,22.4,12,productivity_focused,36-45
644,48,Female,Samsung Galaxy S23,Android,135.8,53.7,21.5,16.6,9.7,237.2,5.27,857,2135,69,23,0.259,7.7,35.1,6,content_consumer,45+
645,46,Female,Samsung Galaxy A54,Android,56.0,72.6,47.7,73.7,38.8,288.7,5.53,963,1735,71,14,0.164,9.9,12.0,24,mixed_user,45+
646,51,Female,Google Pixel 8,Android,175.3,5.3,16.4,0.0,22.4,219.5,4.74,755,2667,40,15,0.282,9.9,33.0,6,content_consumer,45+
647,13,Female,Xiaomi 13,Android,79.3,155.5,35.3,97.4,46.7,414.1,7.81,1520,2401,54,19,0.157,11.0,11.6,35,mixed_user,<18
648,39,Male,iPhone 13,iOS,135.0,83.2,21.3,29.3,116.1,384.9,7.27,1263,3739,53,10,0.239,6.6,37.2,10,content_consumer,36-45
649,26,Male,Realme 11 Pro,Android,191.9,31.0,16.5,16.7,83.2,339.4,6.91,1147,3833,48,12,0.29,7.0,27.1,12,content_consumer,26-35
650,38,Female,Samsung Galaxy A54,Android,34.3,33.8,9.3,182.6,32.0,292.0,5.84,1214,1303,42,16,0.106,7.6,28.0,10,productivity_focused,36-45
651,29,Female,iPhone 13,iOS,0.0,112.7,89.6,20.0,56.7,279.0,5.92,1069,1513,59,19,0.124,10.9,15.8,17,mixed_user,26-35
652,54,Male,Realme 11 Pro,Android,5.4,24.4,0.0,262.3,13.5,305.5,6.5,1242,589,53,11,0.121,10.4,27.7,11,productivity_focused,45+
653,64,Female,Samsung Galaxy A54,Android,33.0,104.7,22.0,43.0,28.1,231.0,4.86,932,1259,48,13,0.167,10.7,18.0,12,social_butterfly,45+
654,37,Female,Samsung Galaxy S23,Android,3.2,19.8,2.9,186.5,9.1,221.5,5.05,964,489,49,14,0.072,5.7,32.0,6,productivity_focused,36-45
655,60,Male,iPhone SE,iOS,36.4,31.3,6.1,113.1,20.0,207.0,4.43,800,1049,59,10,0.15,11.3,27.3,7,productivity_focused,45+
656,39,Male,Motorola Edge 40,Android,73.5,28.8,211.6,16.0,1.6,331.3,6.59,1204,1608,87,20,0.405,2.8,78.4,4,gamer,36-45
657,52,Female,Xiaomi Redmi Note 12,Android,184.4,37.5,21.5,20.3,52.6,316.4,6.36,1175,3283,47,8,0.269,8.0,25.8,12,content_consumer,45+
658,63,Female,iPhone SE,iOS,32.9,120.0,27.6,37.6,78.6,296.8,5.57,1215,2060,64,21,0.171,10.7,19.1,15,social_butterfly,45+
659,36,Female,iPhone 15,iOS,44.0,52.6,20.6,229.4,2.8,349.4,6.79,1201,1028,30,14,0.133,11.0,24.7,14,productivity_focused,36-45
660,25,Male,Xiaomi 13,Android,0.0,300.2,12.9,0.0,68.0,381.1,7.3,1421,2099,43,12,0.2,5.9,6.0,63,social_butterfly,18-25
661,25,Male,iPhone SE,iOS,87.7,71.2,49.1,57.5,87.5,353.0,7.11,1096,2840,66,12,0.284,9.7,32.0,11,mixed_user,18-25
662,37,Male,Xiaomi Redmi Note 12,Android,24.8,40.7,5.2,83.6,16.9,171.2,4.21,676,833,53,10,0.119,6.3,33.8,5,productivity_focused,36-45
663,43,Female,OnePlus 11,Android,39.3,221.3,16.1,14.4,22.7,313.8,5.9,1282,1584,61,18,0.154,5.3,15.4,20,social_butterfly,36-45
664,16,Male,OnePlus 11,Android,152.0,109.2,54.5,50.0,51.1,416.8,7.6,1405,3164,63,18,0.162,12.3,23.3,17,mixed_user,<18
665,62,Male,Motorola Edge 40,Android,58.5,90.3,18.7,27.8,60.7,256.0,5.23,872,2042,66,12,0.233,9.1,9.1,28,social_butterfly,45+
666,19,Male,iPhone 15,iOS,225.9,97.7,60.3,13.8,86.7,484.4,9.54,1607,4493,67,23,0.161,6.7,33.2,14,content_consumer,18-25
667,53,Male,iPhone 14,iOS,38.9,46.7,204.9,11.7,37.8,340.0,6.79,1148,1746,63,23,0.303,4.7,78.4,4,gamer,45+
668,18,Male,iPhone 15,iOS,74.3,286.8,63.2,0.0,27.3,451.7,8.53,1343,2382,66,21,0.106,10.5,16.3,27,social_butterfly,<18
669,19,Female,Xiaomi Redmi Note 12,Android,91.1,233.1,66.0,22.9,34.7,447.8,8.95,1476,2641,57,12,0.146,10.1,12.6,35,social_butterfly,18-25
670,45,Male,Xiaomi 13,Android,24.5,202.3,20.5,17.3,24.3,288.9,5.44,1090,1460,57,18,0.286,11.8,6.0,47,social_butterfly,36-45
671,51,Female,iPhone SE,iOS,48.6,131.3,19.7,3.1,86.2,288.8,5.37,943,2427,58,13,0.14,6.8,16.2,17,social_butterfly,45+
672,63,Male,Samsung Galaxy A54,Android,37.7,29.4,14.4,156.7,18.2,256.3,5.65,849,987,57,14,0.055,8.0,30.6,8,productivity_focused,45+
673,13,Male,Samsung Galaxy S23,Android,77.9,280.3,18.7,5.8,28.6,411.2,8.19,1328,2371,58,19,0.17,6.6,13.7,30,social_butterfly,<18
674,36,Male,Samsung Galaxy S23,Android,106.0,3.2,291.4,9.3,39.9,449.7,8.11,1579,2607,83,22,0.296,5.8,70.2,6,gamer,36-45
675,13,Male,Samsung Galaxy A54,Android,290.5,111.3,20.6,46.3,66.5,535.2,9.74,1650,5025,49,9,0.116,8.8,16.9,31,content_consumer,<18
676,25,Male,Xiaomi 13,Android,60.6,173.0,20.4,25.7,24.9,304.7,6.19,1143,1797,65,12,0.233,5.7,9.2,33,social_butterfly,18-25
677,63,Female,OnePlus 11,Android,80.1,46.5,47.2,87.5,79.2,340.4,7.14,1312,2606,79,15,0.259,14.5,36.8,9,mixed_user,45+
678,61,Female,Realme 11 Pro,Android,20.5,28.1,7.0,157.5,0.0,213.1,4.73,791,545,35,9,0.105,10.5,24.6,8,productivity_focused,45+
